province_code,year,month,influenza,influenza_death,dengue_fever,dengue_fever_death,diarrhoea,diarrhoea_death,date1
26,1997,5,501,0,25,0,836,0,1997-05-15
26,1997,5,501,0,25,0,836,0,1997-05-15
45,1997,5,490,0,10,0,685,0,1997-05-15
32,1997,5,360,0,5,0,389,0,1997-05-15
49,1997,5,1737,0,36,0,1486,0,1997-05-15
49,1997,5,1737,0,36,0,1486,0,1997-05-15
28,1997,5,1314,0,70,0,1132,0,1997-05-15
40,1997,5,296,0,49,0,306,0,1997-05-15
40,1997,5,296,0,49,0,306,0,1997-05-15
56,1997,5,807,0,177,0,334,0,1997-05-15
42,1997,5,767,0,105,0,1005,0,1997-05-15
43,1997,5,708,0,195,0,466,0,1997-05-15
61,1997,5,1556,0,752,0,1375,0,1997-05-15
61,1997,5,1556,0,752,0,1375,0,1997-05-15
35,1997,5,2576,0,77,0,1940,0,1997-05-15
41,1997,5,2072,0,8,0,1417,4,1997-05-15
41,1997,5,2072,0,8,0,1417,4,1997-05-15
37,1997,5,2188,0,21,0,1524,1,1997-05-15
55,1997,5,2241,0,77,0,993,0,1997-05-15
34,1997,5,558,0,19,0,460,0,1997-05-15
34,1997,5,558,0,19,0,460,0,1997-05-15
57,1997,5,836,0,79,0,442,0,1997-05-15
48,1997,5,409,0,42,0,573,0,1997-05-15
36,1997,5,948,0,21,0,809,0,1997-05-15
59,1997,5,739,0,24,0,2032,0,1997-05-15
60,1997,5,2241,0,77,0,408,0,1997-05-15
52,1997,5,1589,0,53,0,2784,0,1997-05-15
62,1997,5,710,0,153,0,572,0,1997-05-15
46,1997,5,633,0,53,1,2980,0,1997-05-15
39,1997,5,11,0,101,0,298,0,1997-05-15
63,1997,5,965,0,130,0,2105,0,1997-05-15
51,1997,5,105,0,239,3,2196,0,1997-05-15
64,1997,5,203,0,130,2,696,0,1997-05-15
54,1997,5,1090,0,194,0,1015,0,1997-05-15
15,1997,6,2928,0,77,0,3248,0,1997-06-15
15,1997,6,2928,0,77,0,3248,0,1997-06-15
15,1997,6,2928,0,77,0,3248,0,1997-06-15
15,1997,6,2928,0,77,0,3248,0,1997-06-15
30,1997,6,2241,0,77,0,993,0,1997-06-15
30,1997,6,2241,0,77,0,993,0,1997-06-15
30,1997,6,2241,0,77,0,993,0,1997-06-15
27,1997,6,1583,0,77,0,1867,0,1997-06-15
27,1997,6,1583,0,77,0,1867,0,1997-06-15
27,1997,6,1583,0,77,0,1867,0,1997-06-15
27,1997,6,1583,0,77,0,1867,0,1997-06-15
27,1997,6,1583,0,77,0,1867,0,1997-06-15
27,1997,6,1583,0,77,0,1867,0,1997-06-15
27,1997,6,1583,0,77,0,1867,0,1997-06-15
27,1997,6,1583,0,77,0,1867,0,1997-06-15
3,1997,6,583,0,77,0,318,0,1997-06-15
3,1997,6,583,0,77,0,318,0,1997-06-15
3,1997,6,583,0,77,0,318,0,1997-06-15
3,1997,6,583,0,77,0,318,0,1997-06-15
29,1997,6,1542,0,77,0,1164,0,1997-06-15
29,1997,6,1542,0,77,0,1164,0,1997-06-15
25,1997,6,931,0,77,0,1303,0,1997-06-15
16,1997,6,1028,0,77,0,883,0,1997-06-15
16,1997,6,1028,0,77,0,883,0,1997-06-15
16,1997,6,1028,0,77,0,883,0,1997-06-15
16,1997,6,1028,0,77,0,883,0,1997-06-15
7,1997,6,831,0,77,0,362,0,1997-06-15
7,1997,6,831,0,77,0,362,0,1997-06-15
31,1997,6,188,0,77,0,135,0,1997-06-15
31,1997,6,188,0,77,0,135,0,1997-06-15
24,1997,6,294,0,77,0,419,0,1997-06-15
24,1997,6,294,0,77,0,419,0,1997-06-15
4,1997,6,1050,0,77,0,1037,0,1997-06-15
4,1997,6,1050,0,77,0,1037,0,1997-06-15
20,1997,6,1553,0,12,0,1635,0,1997-06-15
13,1997,6,1113,0,77,0,781,0,1997-06-15
13,1997,6,1113,0,77,0,781,0,1997-06-15
13,1997,6,1113,0,77,0,781,0,1997-06-15
9,1997,6,1618,0,77,0,1170,0,1997-06-15
9,1997,6,1618,0,77,0,1170,0,1997-06-15
9,1997,6,1618,0,77,0,1170,0,1997-06-15
8,1997,6,1369,0,77,0,1771,0,1997-06-15
8,1997,6,1369,0,77,0,1771,0,1997-06-15
8,1997,6,1369,0,77,0,1771,0,1997-06-15
11,1997,6,322,0,17,0,413,0,1997-06-15
11,1997,6,322,0,17,0,413,0,1997-06-15
11,1997,6,322,0,17,0,413,0,1997-06-15
6,1997,6,368,0,1,0,1197,0,1997-06-15
15,1997,6,441,0,1,0,2147,0,1997-06-15
15,1997,6,441,0,1,0,2147,0,1997-06-15
15,1997,6,441,0,1,0,2147,0,1997-06-15
10,1997,6,3437,0,77,0,2161,0,1997-06-15
2,1997,6,2087,0,77,0,1100,0,1997-06-15
17,1997,6,1223,0,77,0,2283,0,1997-06-15
17,1997,6,1223,0,77,0,2283,0,1997-06-15
12,1997,6,3533,0,77,0,6328,0,1997-06-15
19,1997,6,946,0,77,0,2078,0,1997-06-15
19,1997,6,946,0,77,0,2078,0,1997-06-15
22,1997,6,8007,0,77,0,4493,1,1997-06-15
22,1997,6,8007,0,77,0,4493,1,1997-06-15
22,1997,6,8007,0,77,0,4493,1,1997-06-15
22,1997,6,8007,0,77,0,4493,1,1997-06-15
22,1997,6,8007,0,77,0,4493,1,1997-06-15
23,1997,6,5029,0,1,0,4101,0,1997-06-15
23,1997,6,5029,0,1,0,4101,0,1997-06-15
23,1997,6,5029,0,1,0,4101,0,1997-06-15
23,1997,6,5029,0,1,0,4101,0,1997-06-15
23,1997,6,5029,0,1,0,4101,0,1997-06-15
23,1997,6,5029,0,1,0,4101,0,1997-06-15
23,1997,6,5029,0,1,0,4101,0,1997-06-15
23,1997,6,5029,0,1,0,4101,0,1997-06-15
21,1997,6,4660,0,77,0,2318,0,1997-06-15
21,1997,6,4660,0,77,0,2318,0,1997-06-15
21,1997,6,4660,0,77,0,2318,0,1997-06-15
38,1997,6,1080,0,4,0,1177,0,1997-06-15
38,1997,6,1080,0,4,0,1177,0,1997-06-15
26,1997,6,777,0,5,0,902,0,1997-06-15
26,1997,6,777,0,5,0,902,0,1997-06-15
45,1997,6,625,0,69,0,1260,0,1997-06-15
32,1997,6,1793,0,7,0,380,0,1997-06-15
49,1997,6,2165,0,105,0,2023,0,1997-06-15
49,1997,6,2165,0,105,0,2023,0,1997-06-15
28,1997,6,1169,0,76,0,1176,0,1997-06-15
40,1997,6,363,0,64,0,294,0,1997-06-15
40,1997,6,363,0,64,0,294,0,1997-06-15
56,1997,6,115,0,385,0,495,0,1997-06-15
42,1997,6,679,0,202,0,1235,0,1997-06-15
43,1997,6,631,0,339,0,604,0,1997-06-15
61,1997,6,1699,0,947,2,1755,0,1997-06-15
61,1997,6,1699,0,947,2,1755,0,1997-06-15
35,1997,6,2473,0,77,0,2036,0,1997-06-15
41,1997,6,2165,0,77,0,1219,1,1997-06-15
41,1997,6,2165,0,77,0,1219,1,1997-06-15
37,1997,6,2030,0,32,0,1435,1,1997-06-15
55,1997,6,2241,0,77,0,993,0,1997-06-15
34,1997,6,636,0,18,0,536,0,1997-06-15
34,1997,6,636,0,18,0,536,0,1997-06-15
57,1997,6,1513,0,198,0,491,0,1997-06-15
48,1997,6,559,0,64,0,543,0,1997-06-15
36,1997,6,1195,0,72,0,1378,0,1997-06-15
59,1997,6,520,0,97,0,2892,0,1997-06-15
60,1997,6,2241,0,82,0,755,0,1997-06-15
52,1997,6,197,0,7,1,2748,0,1997-06-15
62,1997,6,611,0,793,14,613,0,1997-06-15
46,1997,6,493,0,185,0,2543,0,1997-06-15
39,1997,6,10,0,88,0,296,0,1997-06-15
63,1997,6,1477,0,270,0,1817,0,1997-06-15
51,1997,6,450,0,457,9,2815,0,1997-06-15
64,1997,6,203,0,130,2,696,0,1997-06-15
54,1997,6,1084,0,225,0,1181,0,1997-06-15
15,1997,7,3433,0,77,0,3214,0,1997-07-15
15,1997,7,3433,0,77,0,3214,0,1997-07-15
15,1997,7,3433,0,77,0,3214,0,1997-07-15
15,1997,7,3433,0,77,0,3214,0,1997-07-15
30,1997,7,2241,0,77,0,993,0,1997-07-15
30,1997,7,2241,0,77,0,993,0,1997-07-15
30,1997,7,2241,0,77,0,993,0,1997-07-15
27,1997,7,1142,0,77,0,828,0,1997-07-15
27,1997,7,1142,0,77,0,828,0,1997-07-15
27,1997,7,1142,0,77,0,828,0,1997-07-15
27,1997,7,1142,0,77,0,828,0,1997-07-15
27,1997,7,1142,0,77,0,828,0,1997-07-15
27,1997,7,1142,0,77,0,828,0,1997-07-15
27,1997,7,1142,0,77,0,828,0,1997-07-15
27,1997,7,1142,0,77,0,828,0,1997-07-15
3,1997,7,583,0,77,0,318,0,1997-07-15
3,1997,7,583,0,77,0,318,0,1997-07-15
3,1997,7,583,0,77,0,318,0,1997-07-15
3,1997,7,583,0,77,0,318,0,1997-07-15
29,1997,7,1212,0,77,0,1222,0,1997-07-15
29,1997,7,1212,0,77,0,1222,0,1997-07-15
25,1997,7,839,0,77,0,617,0,1997-07-15
16,1997,7,826,0,77,0,503,0,1997-07-15
16,1997,7,826,0,77,0,503,0,1997-07-15
16,1997,7,826,0,77,0,503,0,1997-07-15
16,1997,7,826,0,77,0,503,0,1997-07-15
7,1997,7,2241,0,77,0,266,0,1997-07-15
7,1997,7,2241,0,77,0,266,0,1997-07-15
31,1997,7,198,0,77,0,198,0,1997-07-15
31,1997,7,198,0,77,0,198,0,1997-07-15
24,1997,7,655,0,77,0,660,0,1997-07-15
24,1997,7,655,0,77,0,660,0,1997-07-15
4,1997,7,1798,0,5,0,757,0,1997-07-15
4,1997,7,1798,0,5,0,757,0,1997-07-15
20,1997,7,2067,0,77,0,1793,0,1997-07-15
13,1997,7,1108,0,77,0,862,0,1997-07-15
13,1997,7,1108,0,77,0,862,0,1997-07-15
13,1997,7,1108,0,77,0,862,0,1997-07-15
9,1997,7,1340,0,3,0,989,0,1997-07-15
9,1997,7,1340,0,3,0,989,0,1997-07-15
9,1997,7,1340,0,3,0,989,0,1997-07-15
8,1997,7,783,0,77,0,1547,0,1997-07-15
8,1997,7,783,0,77,0,1547,0,1997-07-15
8,1997,7,783,0,77,0,1547,0,1997-07-15
11,1997,7,508,0,31,0,632,0,1997-07-15
11,1997,7,508,0,31,0,632,0,1997-07-15
11,1997,7,508,0,31,0,632,0,1997-07-15
6,1997,7,585,0,6,0,1220,0,1997-07-15
15,1997,7,437,0,14,0,3238,0,1997-07-15
15,1997,7,437,0,14,0,3238,0,1997-07-15
15,1997,7,437,0,14,0,3238,0,1997-07-15
10,1997,7,3581,0,77,0,2030,0,1997-07-15
2,1997,7,1629,0,77,0,1241,0,1997-07-15
17,1997,7,2348,0,77,0,2904,0,1997-07-15
17,1997,7,2348,0,77,0,2904,0,1997-07-15
12,1997,7,3746,0,77,0,5842,0,1997-07-15
19,1997,7,775,0,77,0,2062,0,1997-07-15
19,1997,7,775,0,77,0,2062,0,1997-07-15
22,1997,7,7626,0,77,0,4931,0,1997-07-15
22,1997,7,7626,0,77,0,4931,0,1997-07-15
22,1997,7,7626,0,77,0,4931,0,1997-07-15
22,1997,7,7626,0,77,0,4931,0,1997-07-15
22,1997,7,7626,0,77,0,4931,0,1997-07-15
23,1997,7,4318,0,77,0,2716,1,1997-07-15
23,1997,7,4318,0,77,0,2716,1,1997-07-15
23,1997,7,4318,0,77,0,2716,1,1997-07-15
23,1997,7,4318,0,77,0,2716,1,1997-07-15
23,1997,7,4318,0,77,0,2716,1,1997-07-15
23,1997,7,4318,0,77,0,2716,1,1997-07-15
23,1997,7,4318,0,77,0,2716,1,1997-07-15
23,1997,7,4318,0,77,0,2716,1,1997-07-15
21,1997,7,4251,0,286,1,1967,0,1997-07-15
21,1997,7,4251,0,286,1,1967,0,1997-07-15
21,1997,7,4251,0,286,1,1967,0,1997-07-15
38,1997,7,789,0,68,0,1242,0,1997-07-15
38,1997,7,789,0,68,0,1242,0,1997-07-15
26,1997,7,835,0,71,0,105,0,1997-07-15
26,1997,7,835,0,71,0,105,0,1997-07-15
45,1997,7,477,0,11,0,528,0,1997-07-15
32,1997,7,511,0,13,0,441,0,1997-07-15
49,1997,7,1992,0,33,0,1741,0,1997-07-15
49,1997,7,1992,0,33,0,1741,0,1997-07-15
28,1997,7,1004,0,100,0,1057,0,1997-07-15
40,1997,7,308,0,84,0,337,0,1997-07-15
40,1997,7,308,0,84,0,337,0,1997-07-15
56,1997,7,53,0,479,0,404,0,1997-07-15
42,1997,7,700,0,372,0,987,0,1997-07-15
43,1997,7,690,0,546,0,568,0,1997-07-15
61,1997,7,1974,0,902,1,1339,0,1997-07-15
61,1997,7,1974,0,902,1,1339,0,1997-07-15
35,1997,7,2205,0,77,0,1745,0,1997-07-15
41,1997,7,2818,0,5,0,1604,2,1997-07-15
41,1997,7,2818,0,5,0,1604,2,1997-07-15
37,1997,7,1801,0,58,0,1468,0,1997-07-15
55,1997,7,2241,0,77,0,993,0,1997-07-15
34,1997,7,400,0,30,0,573,0,1997-07-15
34,1997,7,400,0,30,0,573,0,1997-07-15
57,1997,7,1294,0,312,0,406,0,1997-07-15
48,1997,7,305,0,62,0,1144,0,1997-07-15
36,1997,7,1053,0,114,0,1246,0,1997-07-15
59,1997,7,630,0,351,2,1505,0,1997-07-15
60,1997,7,2241,0,229,0,683,0,1997-07-15
52,1997,7,2005,0,105,0,2722,2,1997-07-15
62,1997,7,707,0,77,0,463,0,1997-07-15
46,1997,7,686,0,286,3,2653,0,1997-07-15
39,1997,7,12,0,255,2,4375,1,1997-07-15
63,1997,7,1148,0,418,0,1592,0,1997-07-15
51,1997,7,151,0,1750,12,1612,0,1997-07-15
64,1997,7,132,0,422,0,696,0,1997-07-15
54,1997,7,1740,0,1312,3,1315,0,1997-07-15
15,1997,8,3813,0,77,0,3207,0,1997-08-15
15,1997,8,3813,0,77,0,3207,0,1997-08-15
15,1997,8,3813,0,77,0,3207,0,1997-08-15
15,1997,8,3813,0,77,0,3207,0,1997-08-15
30,1997,8,2241,0,77,0,993,0,1997-08-15
30,1997,8,2241,0,77,0,993,0,1997-08-15
30,1997,8,2241,0,77,0,993,0,1997-08-15
27,1997,8,2081,0,77,0,1512,0,1997-08-15
27,1997,8,2081,0,77,0,1512,0,1997-08-15
27,1997,8,2081,0,77,0,1512,0,1997-08-15
27,1997,8,2081,0,77,0,1512,0,1997-08-15
27,1997,8,2081,0,77,0,1512,0,1997-08-15
27,1997,8,2081,0,77,0,1512,0,1997-08-15
27,1997,8,2081,0,77,0,1512,0,1997-08-15
27,1997,8,2081,0,77,0,1512,0,1997-08-15
3,1997,8,801,0,77,0,337,0,1997-08-15
3,1997,8,801,0,77,0,337,0,1997-08-15
3,1997,8,801,0,77,0,337,0,1997-08-15
3,1997,8,801,0,77,0,337,0,1997-08-15
29,1997,8,1499,0,77,0,1164,0,1997-08-15
29,1997,8,1499,0,77,0,1164,0,1997-08-15
25,1997,8,949,0,77,0,793,0,1997-08-15
16,1997,8,736,0,77,0,596,0,1997-08-15
16,1997,8,736,0,77,0,596,0,1997-08-15
16,1997,8,736,0,77,0,596,0,1997-08-15
16,1997,8,736,0,77,0,596,0,1997-08-15
7,1997,8,5762,0,77,0,2308,0,1997-08-15
7,1997,8,5762,0,77,0,2308,0,1997-08-15
31,1997,8,853,0,77,0,195,0,1997-08-15
31,1997,8,853,0,77,0,195,0,1997-08-15
24,1997,8,317,0,77,0,446,0,1997-08-15
24,1997,8,317,0,77,0,446,0,1997-08-15
4,1997,8,833,0,3,0,239,0,1997-08-15
4,1997,8,833,0,3,0,239,0,1997-08-15
20,1997,8,2892,0,77,0,1429,0,1997-08-15
13,1997,8,1685,0,77,0,1400,0,1997-08-15
13,1997,8,1685,0,77,0,1400,0,1997-08-15
13,1997,8,1685,0,77,0,1400,0,1997-08-15
9,1997,8,1332,0,77,0,857,0,1997-08-15
9,1997,8,1332,0,77,0,857,0,1997-08-15
9,1997,8,1332,0,77,0,857,0,1997-08-15
8,1997,8,1657,0,77,0,1733,0,1997-08-15
8,1997,8,1657,0,77,0,1733,0,1997-08-15
8,1997,8,1657,0,77,0,1733,0,1997-08-15
11,1997,8,1004,0,7,0,812,0,1997-08-15
11,1997,8,1004,0,7,0,812,0,1997-08-15
11,1997,8,1004,0,7,0,812,0,1997-08-15
6,1997,8,598,0,13,0,1045,0,1997-08-15
15,1997,8,121,0,11,0,322,0,1997-08-15
15,1997,8,121,0,11,0,322,0,1997-08-15
15,1997,8,121,0,11,0,322,0,1997-08-15
10,1997,8,6405,0,77,0,2035,0,1997-08-15
2,1997,8,4179,0,77,0,1336,0,1997-08-15
17,1997,8,2525,0,77,0,3189,0,1997-08-15
17,1997,8,2525,0,77,0,3189,0,1997-08-15
12,1997,8,8232,0,77,0,6858,0,1997-08-15
19,1997,8,1412,0,77,0,1939,0,1997-08-15
19,1997,8,1412,0,77,0,1939,0,1997-08-15
22,1997,8,16612,0,189,0,5187,0,1997-08-15
22,1997,8,16612,0,189,0,5187,0,1997-08-15
22,1997,8,16612,0,189,0,5187,0,1997-08-15
22,1997,8,16612,0,189,0,5187,0,1997-08-15
22,1997,8,16612,0,189,0,5187,0,1997-08-15
23,1997,8,4888,0,77,0,2778,0,1997-08-15
23,1997,8,4888,0,77,0,2778,0,1997-08-15
23,1997,8,4888,0,77,0,2778,0,1997-08-15
23,1997,8,4888,0,77,0,2778,0,1997-08-15
23,1997,8,4888,0,77,0,2778,0,1997-08-15
23,1997,8,4888,0,77,0,2778,0,1997-08-15
23,1997,8,4888,0,77,0,2778,0,1997-08-15
23,1997,8,4888,0,77,0,2778,0,1997-08-15
21,1997,8,4584,0,340,0,1971,0,1997-08-15
21,1997,8,4584,0,340,0,1971,0,1997-08-15
21,1997,8,4584,0,340,0,1971,0,1997-08-15
38,1997,8,838,0,83,0,1091,0,1997-08-15
38,1997,8,838,0,83,0,1091,0,1997-08-15
26,1997,8,929,0,26,0,938,0,1997-08-15
26,1997,8,929,0,26,0,938,0,1997-08-15
45,1997,8,586,0,7,0,905,0,1997-08-15
32,1997,8,490,0,36,0,422,0,1997-08-15
49,1997,8,2886,0,62,0,1812,0,1997-08-15
49,1997,8,2886,0,62,0,1812,0,1997-08-15
28,1997,8,5,0,61,0,1010,0,1997-08-15
40,1997,8,253,0,119,0,311,0,1997-08-15
40,1997,8,253,0,119,0,311,0,1997-08-15
56,1997,8,81,0,134,0,373,0,1997-08-15
42,1997,8,533,0,304,1,997,0,1997-08-15
43,1997,8,723,0,533,0,550,0,1997-08-15
61,1997,8,1847,0,654,2,1182,0,1997-08-15
61,1997,8,1847,0,654,2,1182,0,1997-08-15
35,1997,8,2922,0,17,0,1994,0,1997-08-15
41,1997,8,3294,0,27,0,1944,0,1997-08-15
41,1997,8,3294,0,27,0,1944,0,1997-08-15
37,1997,8,2415,0,112,0,1364,0,1997-08-15
55,1997,8,2241,0,77,0,993,0,1997-08-15
34,1997,8,436,0,40,0,344,0,1997-08-15
34,1997,8,436,0,40,0,344,0,1997-08-15
57,1997,8,3159,0,493,0,671,0,1997-08-15
48,1997,8,507,0,124,0,893,0,1997-08-15
36,1997,8,594,0,112,1,1015,0,1997-08-15
59,1997,8,633,0,374,0,2547,0,1997-08-15
60,1997,8,37,0,281,0,1450,0,1997-08-15
52,1997,8,222,0,238,1,2399,0,1997-08-15
62,1997,8,876,0,2064,10,657,0,1997-08-15
46,1997,8,460,0,495,0,2166,0,1997-08-15
39,1997,8,34,0,530,2,4099,1,1997-08-15
63,1997,8,1054,0,448,1,1430,0,1997-08-15
51,1997,8,457,0,1235,7,1535,0,1997-08-15
64,1997,8,2241,0,422,0,611,0,1997-08-15
54,1997,8,685,0,1380,7,1063,0,1997-08-15
15,1997,9,41044,0,77,0,1952,0,1997-09-15
15,1997,9,41044,0,77,0,1952,0,1997-09-15
15,1997,9,41044,0,77,0,1952,0,1997-09-15
15,1997,9,41044,0,77,0,1952,0,1997-09-15
30,1997,9,2241,0,77,0,993,0,1997-09-15
30,1997,9,2241,0,77,0,993,0,1997-09-15
30,1997,9,2241,0,77,0,993,0,1997-09-15
27,1997,9,1930,0,77,0,837,0,1997-09-15
27,1997,9,1930,0,77,0,837,0,1997-09-15
27,1997,9,1930,0,77,0,837,0,1997-09-15
27,1997,9,1930,0,77,0,837,0,1997-09-15
27,1997,9,1930,0,77,0,837,0,1997-09-15
27,1997,9,1930,0,77,0,837,0,1997-09-15
27,1997,9,1930,0,77,0,837,0,1997-09-15
27,1997,9,1930,0,77,0,837,0,1997-09-15
3,1997,9,1009,0,77,0,266,0,1997-09-15
3,1997,9,1009,0,77,0,266,0,1997-09-15
3,1997,9,1009,0,77,0,266,0,1997-09-15
3,1997,9,1009,0,77,0,266,0,1997-09-15
29,1997,9,1604,0,77,0,1156,0,1997-09-15
29,1997,9,1604,0,77,0,1156,0,1997-09-15
25,1997,9,2098,0,1,0,1230,0,1997-09-15
16,1997,9,1474,0,77,0,749,0,1997-09-15
16,1997,9,1474,0,77,0,749,0,1997-09-15
16,1997,9,1474,0,77,0,749,0,1997-09-15
16,1997,9,1474,0,77,0,749,0,1997-09-15
7,1997,9,2049,0,77,0,289,0,1997-09-15
7,1997,9,2049,0,77,0,289,0,1997-09-15
31,1997,9,572,0,77,0,224,0,1997-09-15
31,1997,9,572,0,77,0,224,0,1997-09-15
24,1997,9,1210,0,77,0,709,0,1997-09-15
24,1997,9,1210,0,77,0,709,0,1997-09-15
4,1997,9,298,0,2,0,523,0,1997-09-15
4,1997,9,298,0,2,0,523,0,1997-09-15
20,1997,9,2455,0,77,0,1458,0,1997-09-15
13,1997,9,2414,0,77,0,1360,0,1997-09-15
13,1997,9,2414,0,77,0,1360,0,1997-09-15
13,1997,9,2414,0,77,0,1360,0,1997-09-15
9,1997,9,2827,0,77,0,970,0,1997-09-15
9,1997,9,2827,0,77,0,970,0,1997-09-15
9,1997,9,2827,0,77,0,970,0,1997-09-15
8,1997,9,998,0,2,0,2570,0,1997-09-15
8,1997,9,998,0,2,0,2570,0,1997-09-15
8,1997,9,998,0,2,0,2570,0,1997-09-15
11,1997,9,673,0,27,0,516,0,1997-09-15
11,1997,9,673,0,27,0,516,0,1997-09-15
11,1997,9,673,0,27,0,516,0,1997-09-15
6,1997,9,750,0,19,0,816,0,1997-09-15
15,1997,9,1832,0,10,0,2498,0,1997-09-15
15,1997,9,1832,0,10,0,2498,0,1997-09-15
15,1997,9,1832,0,10,0,2498,0,1997-09-15
10,1997,9,5013,0,77,0,1844,0,1997-09-15
2,1997,9,1915,0,77,0,951,0,1997-09-15
17,1997,9,1707,0,77,0,2221,0,1997-09-15
17,1997,9,1707,0,77,0,2221,0,1997-09-15
12,1997,9,8996,0,77,0,6373,0,1997-09-15
19,1997,9,978,0,77,0,1918,0,1997-09-15
19,1997,9,978,0,77,0,1918,0,1997-09-15
22,1997,9,25546,0,17,0,4616,0,1997-09-15
22,1997,9,25546,0,17,0,4616,0,1997-09-15
22,1997,9,25546,0,17,0,4616,0,1997-09-15
22,1997,9,25546,0,17,0,4616,0,1997-09-15
22,1997,9,25546,0,17,0,4616,0,1997-09-15
23,1997,9,6697,0,20,0,2574,0,1997-09-15
23,1997,9,6697,0,20,0,2574,0,1997-09-15
23,1997,9,6697,0,20,0,2574,0,1997-09-15
23,1997,9,6697,0,20,0,2574,0,1997-09-15
23,1997,9,6697,0,20,0,2574,0,1997-09-15
23,1997,9,6697,0,20,0,2574,0,1997-09-15
23,1997,9,6697,0,20,0,2574,0,1997-09-15
23,1997,9,6697,0,20,0,2574,0,1997-09-15
21,1997,9,4121,0,35,0,1818,0,1997-09-15
21,1997,9,4121,0,35,0,1818,0,1997-09-15
21,1997,9,4121,0,35,0,1818,0,1997-09-15
38,1997,9,1443,0,403,0,848,0,1997-09-15
38,1997,9,1443,0,403,0,848,0,1997-09-15
26,1997,9,1036,0,63,0,806,0,1997-09-15
26,1997,9,1036,0,63,0,806,0,1997-09-15
45,1997,9,620,0,88,0,650,0,1997-09-15
32,1997,9,523,0,128,0,366,0,1997-09-15
49,1997,9,3435,0,278,1,2064,0,1997-09-15
49,1997,9,3435,0,278,1,2064,0,1997-09-15
28,1997,9,1692,0,82,0,999,0,1997-09-15
40,1997,9,60,0,2,0,184,0,1997-09-15
40,1997,9,60,0,2,0,184,0,1997-09-15
56,1997,9,522,0,134,0,261,0,1997-09-15
42,1997,9,935,0,455,0,793,0,1997-09-15
43,1997,9,775,0,719,0,496,0,1997-09-15
61,1997,9,2490,0,609,0,1177,0,1997-09-15
61,1997,9,2490,0,609,0,1177,0,1997-09-15
35,1997,9,2329,0,31,0,1329,0,1997-09-15
41,1997,9,3050,0,256,0,1390,0,1997-09-15
41,1997,9,3050,0,256,0,1390,0,1997-09-15
37,1997,9,2490,0,354,1,892,0,1997-09-15
55,1997,9,2241,0,77,0,993,0,1997-09-15
34,1997,9,390,0,36,0,281,0,1997-09-15
34,1997,9,390,0,36,0,281,0,1997-09-15
57,1997,9,1891,0,540,0,584,0,1997-09-15
48,1997,9,715,0,189,1,921,0,1997-09-15
36,1997,9,936,0,74,0,843,0,1997-09-15
59,1997,9,741,0,410,2,4378,0,1997-09-15
60,1997,9,64,0,309,0,876,0,1997-09-15
52,1997,9,3090,0,592,1,2476,0,1997-09-15
62,1997,9,912,0,1981,3,310,0,1997-09-15
46,1997,9,1113,0,1295,6,2350,0,1997-09-15
39,1997,9,13,0,1113,0,3828,0,1997-09-15
63,1997,9,1700,0,591,0,1675,0,1997-09-15
51,1997,9,689,0,739,1,1614,0,1997-09-15
64,1997,9,527,0,308,0,519,0,1997-09-15
54,1997,9,227,0,2068,4,1019,0,1997-09-15
15,1997,10,3358,0,77,0,2098,1,1997-10-15
15,1997,10,3358,0,77,0,2098,1,1997-10-15
15,1997,10,3358,0,77,0,2098,1,1997-10-15
15,1997,10,3358,0,77,0,2098,1,1997-10-15
30,1997,10,2241,0,77,0,993,0,1997-10-15
30,1997,10,2241,0,77,0,993,0,1997-10-15
30,1997,10,2241,0,77,0,993,0,1997-10-15
27,1997,10,2786,0,77,0,949,0,1997-10-15
27,1997,10,2786,0,77,0,949,0,1997-10-15
27,1997,10,2786,0,77,0,949,0,1997-10-15
27,1997,10,2786,0,77,0,949,0,1997-10-15
27,1997,10,2786,0,77,0,949,0,1997-10-15
27,1997,10,2786,0,77,0,949,0,1997-10-15
27,1997,10,2786,0,77,0,949,0,1997-10-15
27,1997,10,2786,0,77,0,949,0,1997-10-15
3,1997,10,1442,0,77,0,281,0,1997-10-15
3,1997,10,1442,0,77,0,281,0,1997-10-15
3,1997,10,1442,0,77,0,281,0,1997-10-15
3,1997,10,1442,0,77,0,281,0,1997-10-15
29,1997,10,1432,0,77,0,783,0,1997-10-15
29,1997,10,1432,0,77,0,783,0,1997-10-15
25,1997,10,1544,0,77,0,801,0,1997-10-15
16,1997,10,736,0,77,0,348,0,1997-10-15
16,1997,10,736,0,77,0,348,0,1997-10-15
16,1997,10,736,0,77,0,348,0,1997-10-15
16,1997,10,736,0,77,0,348,0,1997-10-15
7,1997,10,909,0,77,0,201,0,1997-10-15
7,1997,10,909,0,77,0,201,0,1997-10-15
31,1997,10,442,0,2,0,175,0,1997-10-15
31,1997,10,442,0,2,0,175,0,1997-10-15
24,1997,10,1354,0,77,0,693,0,1997-10-15
24,1997,10,1354,0,77,0,693,0,1997-10-15
4,1997,10,2284,0,77,0,681,0,1997-10-15
4,1997,10,2284,0,77,0,681,0,1997-10-15
20,1997,10,517,0,77,0,1324,0,1997-10-15
13,1997,10,1282,0,77,0,495,0,1997-10-15
13,1997,10,1282,0,77,0,495,0,1997-10-15
13,1997,10,1282,0,77,0,495,0,1997-10-15
9,1997,10,2863,0,1,0,885,0,1997-10-15
